,LOCALIZED,ISSN,ISSN.1,ISSN.2,ISBN,ISBN.1,ISBN.2,OTHER_SYSTEM_NUMBER,OTHER_SYSTEM_NUMBER.1,OTHER_SYSTEM_NUMBER.2,PORTFOLIO_PID,MMS,TITLE,FROM_YEAR,TO_YEAR,FROM_MONTH,TO_MONTH,FROM_DAY,TO_DAY,FROM_VOLUME,TO_VOLUME,FROM_ISSUE,TO_ISSUE,PUBLICATION_DATE_OPERATOR,PUBLICATION_DATE_YEAR,PUBLICATION_DATE_MONTH,GLOBAL_FROM_YEAR,GLOBAL_TO_YEAR,GLOBAL_FROM_MONTH,GLOBAL_TO_MONTH,GLOBAL_FROM_DAY,GLOBAL_TO_DAY,GLOBAL_FROM_VOLUME,GLOBAL_TO_VOLUME,GLOBAL_FROM_ISSUE,GLOBAL_TO_ISSUE,GLOBAL_PUBLICATION_DATE_OPERATOR,GLOBAL_PUBLICATION_DATE_YEAR,GLOBAL_PUBLICATION_DATE_MONTH,ACCESS_TYPE,PERPETUAL_FROM_YEAR,PERPETUAL_TO_YEAR,PERPETUAL_FROM_MONTH,PERPETUAL_TO_MONTH,PERPETUAL_FROM_DAY,PERPETUAL_TO_DAY,PERPETUAL_FROM_VOLUME,PERPETUAL_TO_VOLUME,PERPETUAL_FROM_ISSUE,PERPETUAL_TO_ISSUE,PERPETUAL_PUBLICATION_DATE_OPERATOR,PERPETUAL_PUBLICATION_DATE_YEAR,PERPETUAL_PUBLICATION_DATE_MONTH,AVAILABILITY,PUBLISHER,PLACE_OF_PUBLICATION,DATE_OF_PUBLICATION,URL,PARSER_PARAMETERS,PROXY_ENABLE,PROXY_SELECTED,PROXY_LEVEL,AUTHOR,ELECTRONIC_MATERIAL_TYPE,OWNERSHIP,GROUP_NAME,GROUP_FROM_YEAR,GROUP_TO_YEAR,GROUP_FROM_MONTH,GROUP_TO_MONTH,GROUP_FROM_DAY,GROUP_TO_DAY,GROUP_FROM_VOLUME,GROUP_TO_VOLUME,GROUP_FROM_ISSUE,GROUP_TO_ISSUE,GROUP_PUBLICATION_DATE_OPERATOR,GROUP_PUBLICATION_DATE_YEAR,GROUP_PUBLICATION_DATE_MONTH,GROUP_PROXY_ENABLE,GROUP_PROXY_SELECTED,GROUP_AUTHENTICATION_NOTES,GROUP_PUBLIC_NOTES,AUTHENTICATION_NOTES,PUBLIC_NOTES,INTERNAL_DESCRIPTION,COVERAGE_STATEMENT,ACTIVATION_DATE,EXPECTED_ACTIVATION_DATE,LICENSE,LICENSE_NAME,COLLECTION_LICENSE,COLLECTION_LICENSE_NAME,PDA,EBA,PO_LINE,LANGUAGE,COUNTER_PLATFORM,NOTES,MarkBuy
2668,N,,,,9780128167076,0128168781,9780128168783,(OCoLC)on1121128217,(OCoLC)1121128217,,53443090400002917,991023705297602917,"Nanostructured immiscible polymer blends : migration and interface / Suprakas Sinha Ray, Reza Salehiyan.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",San Diego :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128167076,,False,,,"Ray, Suprakas Sinha, 1973- author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2669,N,,,,0128132949,9780128132944,9780128132951,(OCoLC)on1266256091,(OCoLC)1266256091,(OCoLC)1287869737,53443090430002917,991023705532302917,Polymer hybrid materials and nanocomposites [electronic resource] : fundamentals and applications / Tawfik Abdo Saleh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"William Andrew,","Oxford, United Kingdom :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128132944,,False,,,"Saleh, Tawfik A., author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2670,N,,,,9780128159248,9780128162798,0128162791,(OCoLC)on1124258029,(OCoLC)1124258029,,53443090450002917,991023705295802917,"Tin oxide materials : synthesis, properties, and applications / edited by Marcelo Ornaghi Orlandi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","Amsterdam ; Cambridge, MA :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128159248,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2671,N,,,,9780128154670,9780128154670,0128154675,(OCoLC)on1125226484,(OCoLC)1125226484,(OCoLC)1229741478,53443090490002917,991023705294102917,"Optical holography : materials, theory and applications / edited by Pierre-Alexandre Blanche.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","St. Louis, Missouri :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128154670,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2672,N,,,,9780128239704,0128239700,0128241799,(OCoLC)on1274200595,(OCoLC)1274200595,(OCoLC)1287882472,53443090520002917,991023705522702917,Biodegradation and biodeterioration at the nanoscale / edited by Hafiz M.N. Iqbal [and more].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128239704,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2673,N,,,,9780081027097,9780081027387,0081027389,(OCoLC)on1127883583,(OCoLC)1127883583,,53443090540002917,991023705290002917,"Mid-infrared optoelectronics : materials, devices, and applications / edited by Eric Tournié, Laurent Cerutti.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Oxford :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081027097,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2674,N,,,,9780128243640,9780323853286,0323853285,(OCoLC)on1272993578,(OCoLC)1272993578,(OCoLC)1287872857,53443090580002917,991023705527302917,Biopolymeric nanomaterials [electronic resource] : fundamentals and applications / edited by Shamsher Kanwar [and more].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",San Diego :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128243640,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2675,N,,,,9780081025116,0081025114,9780081025123,(OCoLC)on1128889851,(OCoLC)1128889851,(OCoLC)1229545602,53443090610002917,991023705288202917,OCTACALCIUM PHOSPHATE BIOMATERIALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",[Place of publication not identified] :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081025116,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2676,N,,,,9780323857703,0323857701,0323858171,(OCoLC)on1264389085,(OCoLC)1264389085,(OCoLC)1287876261,53443090640002917,991023705538102917,Nonlinear behavior of ceramic-matrix composites / Longbiao Li.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",London :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323857703,,False,,,"Li, Longbiao.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2677,N,,,,9780081027622,0081028733,9780081028735,(OCoLC)on1126285532,(OCoLC)1126285532,,53443090670002917,991023705291902917,"Solar cells and light management : materials, strategies and sustainability / edited by Francesco Enrichi, Giancarlo Righini.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2019.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081027622,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2678,N,,,,9780128217498,0128217499,0128217596,(OCoLC)on1269054953,(OCoLC)1269054953,,53443090700002917,991023705530302917,"Long-acting drug delivery systems : pharmaceutical, clinical, and regulatory aspects / edited by Eneko Larraneta, Thakur Raghu Raj Singh, Ryan F. Donnelly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Duxford :,2022.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128217498,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2679,N,,,,9780081026632,9780081026649,0081026641,(OCoLC)on1125265207,(OCoLC)1125265207,,53443090730002917,991023705293302917,Rapid prototyping of biomaterials : techniques in additive manufacturing / edited by Roger Narayan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing, an imprint of Elsevier,","Duxford, United Kingdom :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081026632,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2680,N,,,,9780081028889,0081028881,9780081028896,(OCoLC)on1273671665,(OCoLC)1273671665,(OCoLC)1287882074,53443090760002917,991023705523602917,"Microsupercapacitors / edited by Kazufumi Kobashi, Karolina Laszczyk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing, an imprint of Elsevier,","Duxford, United Kingdom ; Cambridge, MA :",[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081028889,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2681,N,,,,9780081026700,0081026706,,(OCoLC)on1129384632,(OCoLC)1129384632,(OCoLC)1249235251,53443090790002917,991023705287902917,"Applied analysis of composite media : analytical and computational results for materials scientists and engineers / Piotr Drygás, Simon Gluzman, Vladimir Mityushev, Wojciech Nawalaniec.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing is an imprint of Elsevier,","Duxford, United Kingdom :",[2020],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081026700,,False,,,"Drygaś, Piotr, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2682,N,,,,0128239867,9780128239865,9780128242391,(OCoLC)on1268684562,(OCoLC)1268684562,(OCoLC)1287864500,53443090820002917,991023705530902917,Characterization of polymers and fibres / Mukesh Kumar Singh and Annika Singh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Duxford :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128239865,,False,,,"Singh, Mukesh Kumar (Professor)",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2683,N,,,,0081026374,0128154357,9780128154359,(OCoLC)on1125264254,(OCoLC)1125264254,(OCoLC)1127843415,53443090850002917,991023705293802917,2D materials for photonic and optpelectronic applications / edited by Qiaoliang Bao and Hui Ying Hoh.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing, an imprint of Elsevier,","Duxford, United Kingdom :",2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780081026373,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2684,N,,,,9780128237656,0128237651,012823766X,(OCoLC)on1265084985,(OCoLC)1265084985,(OCoLC)1287881727,53443090880002917,991023705535502917,"Mechanical and electro-chemical interactions under tribocorrosion : from measurements to modelling for building a relevant monitoring approach / edited by Pierre Ponthiaux, Jean-Pierre Celis.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",[Place of publication not identified],2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128237656,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2685,N,,,,9780128217467,0128217464,9780128217450,(OCoLC)on1281585968,(OCoLC)1281585968,(OCoLC)1281240576,53443090910002917,991023705521602917,"Biomaterials in endodontics / edited by Zohaib Khurshid, Muhammad Sohail Zafar and Shariq Najeeb.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Duxford :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128217467,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2686,N,,,,9780128216774,0128225246,9780128225240,(OCoLC)on1285708934,(OCoLC)1285708934,(OCoLC)1281134359,53443090940002917,991023705518802917,Porous silicon for biomedical applications / edited by Hélder A. Santos.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Duxford :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128216774,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2687,N,,,,9780128220856,0128220856,0128220864,(OCoLC)on1265456916,(OCoLC)1265456916,(OCoLC)1287882567,53443090970002917,991023705533902917,"Thin film nanophotonics : conclusions from the third International Workshop on Thin Films for Electronics, Electro-optics, Energy and Sensors (TFE3S) / edited by Guru Subramanyam, Partha Banerjee, Karl Gudmundsson, Akhlesh Lakhtakia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128220856,,False,,,"International Workshop on Thin Films for Electronics, Electro-optics, Energy and Sensors (3rd)",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2688,N,,,,9780128193570,9780128193587,0128193581,(OCoLC)on1273431939,(OCoLC)1273431939,(OCoLC)1287877664,53443091000002917,991023705524402917,"Nickel base single crystals across length scales / edited by Loeïz Nazé, Vincent Maurel, Gunther Eggeler, Jonathan Cormier, Georges Cailletaud.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128193570,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2689,N,,,,9780128222911,0128222913,0128222921,(OCoLC)on1268360236,(OCoLC)1268360236,(OCoLC)1287865800,53443091030002917,991023705531402917,"Sustainable biopolymer composites : biocompatibility, self-healing, modeling, repair and recyclability / edited by Deepak Verma, Mohit Sharma, Kheng Lim Goh, Siddharth Jain, Himani Sharma.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Oxford :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128222911,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2690,N,,,,9780128205556,9780128205563,0128205563,(OCoLC)on1264477407,(OCoLC)1264477407,(OCoLC)1287864382,53443091060002917,991023705536802917,Biopolymer science for proteins and peptides [electronic resource] / Keiji Numata.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",San Diego :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128205556,,False,,,"Numata, Keiji.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2691,N,,,,0128240075,9780128240076,012824254X,(OCoLC)on1273000596,(OCoLC)1273000596,(OCoLC)1269201691,53443091090002917,991023705525202917,"Silicon-Based Hybrid Nanoparticles [electronic resource] : Fundamentals, Properties, and Applications / edited by Sabu Thomas [and more].",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128240076,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2692,N,,,,9780128222164,0128222166,0128222174,(OCoLC)on1280274503,(OCoLC)1280274503,(OCoLC)1280389020,53443091120002917,991023705522302917,Surfactants in precision cleaning : removal of contaminants at the micro and nanoscale / edited by Rajiv Kohli and K.L. Mittal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,","Amsterdam, Netherlands :",2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128222164,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2693,N,,,,9780323909372,0323909388,9780323909389,(OCoLC)on1272994545,(OCoLC)1272994545,(OCoLC)1269201200,53443091150002917,991023705526002917,Graphene to polymer/graphene nanocomposites : emerging research and opportunities / Ayesha Kausar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323909372,,False,,,"Kausar, Ayesha, 1977-",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2694,N,,,,9780128205082,0128205792,9780128205792,(OCoLC)on1285703988,(OCoLC)1285703988,,53443091180002917,991023705519402917,"Tissue engineering using ceramics and polymers / edited by Aldo R. Boccaccini, P.X. Ma, Liliana Liverani.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Oxford :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128205082,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2695,N,,,,9780128185742,,,(OCoLC)on1281904491,(OCoLC)1281904491,,53443091210002917,991023705520902917,Flow-induced alignment in composite materials.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Woodhead Publishing,",Oxford :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128185742,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2696,N,,,,9780128206294,9780128209073,0128209070,(OCoLC)on1281972222,(OCoLC)1281972222,(OCoLC)1281241393,53443091240002917,991023705520202917,Metal oxide-based nanofibers and their applications [electronic resource] / edited by Vincenzo Esposito and Debora Marani.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128206294,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2697,N,,,,9780323907675,0323907687,9780323907682,(OCoLC)on1272994059,(OCoLC)1272994059,(OCoLC)1269202290,53443091270002917,991023705526602917,Foamability of thermoplastic polymeric materials / Suprakas Sinha Ray and Ritima Banerjee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780323907675,,False,,,"Ray, Suprakas Sinha.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2698,N,,,,9780128192443,0128192445,0128192453,(OCoLC)on1269095387,(OCoLC)1269095387,(OCoLC)1269201979,53443091300002917,991023705529602917,"Materials experience 2 [electronic resource] : expanding territories of materials and design / edited by Owain Pedgley, Elvin Karana, Valentina Rognoli.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Butterworth-Heinemann,",Kidlington :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128192443,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2699,N,,,,9780128217139,0128217138,0128217146,(OCoLC)on1265456826,(OCoLC)1265456826,(OCoLC)1287877835,53443091330002917,991023705534502917,"Nanomaterials for direct alcohol fuel cells : characterization, design, and electrocatalysis / edited by Fatih Sen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",[S.l.] :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128217139,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2700,N,,,,0128228385,9780128228388,0128230703,(OCoLC)on1273679106,(OCoLC)1273679106,(OCoLC)1287870916,53443091360002917,991023705523002917,Sustainable materials and green processing for energy conversion / edited by Kuan Yew Cheong and Allen Apblett.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",Amsterdam :,[2022],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128228388,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2701,N,,,,9780128237106,9780128237113,0128237112,(OCoLC)on1264474092,(OCoLC)1264474092,(OCoLC)1287869518,53443091390002917,991023705537302917,Energy materials : fundamentals to applications / edited by S.J. Dhoble [and more].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Elsevier,",San Diego :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128237106,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,Y
2702,N,,,,0128238984,0128242132,9780128242131,(OCoLC)on1232205779,(OCoLC)1232205779,,53443093160002917,991023705307402917,Applied speech processing : algorithms and case studies / edited by Nilanjan Dey.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press, an imprint of Elsevier,","London, United Kingdom ; San Diego, CA, United States ; Cambridge, MA, United States ; Kidlington, Oxford, United Kingdom :",[2021],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128238981,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2703,N,,,,0128229861,9780128229866,,(OCoLC)on1225545022,(OCoLC)1225545022,(OCoLC)1224957114,53443093190002917,991023705309202917,Mathematical Methods of Analytical Mechanics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,ISTE Press Ltd,San Diego :,2020.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9781785483158,,False,,,"Gouin, Henri.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2704,N,,,,9780128224687,0128224681,9780128224854,(OCoLC)on1243967525,(OCoLC)1243967525,,53443093220002917,991023705304602917,"Web semantics [electronic resource] : cutting edge and future directions in healthcare / edited by Sarika Jain, Vishal Jain and Valentina Emilia Balas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128224687,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2705,N,,,,9780128219829,9780128219874,0128219874,(OCoLC)on1240434088,(OCoLC)1240434088,,53443093250002917,991023705305702917,"Quantum information processing, quantum computing, and quantum error correction : an engineering approach / Ivan Djordjevic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",Amsterdam :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128219829,,False,,,"Djordjevic, Ivan, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2706,N,,,,0128180153,9780128180150,9780128180167,(OCoLC)on1253132410,(OCoLC)1253132410,(OCoLC)1256446903,53443093280002917,991023705303202917,Executing data quality projects : ten steps to quality data and trusted information / Danette McGilvray.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London, United Kingdom ; San Diego, CA, United States :",[2021],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128180150,,False,,,"McGilvray, Danette, author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2707,N,,,,9780128221334,012822133X,0128221682,(OCoLC)on1230218874,(OCoLC)1230218874,(OCoLC)1235967096,53443093310002917,991023705308902917,New paradigms in computational modeling and its applications / edited by Snehashish Chakraverty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128221334,,False,,,,BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2708,N,,,,9780128042885,9780128043622,0128043628,(OCoLC)on1236102847,(OCoLC)1236102847,,53443093340002917,991023705306302917,"Reliability analysis and plans for successive testing : start-up demonstration tests and applications / N. Balakrishnan, Markos V. Koutras, Fotios S. Milienos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,","London ; Cambridge, MA :",[2021],http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128042885,,False,,,"Balakrishnan, N., 1956- author.",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
2709,N,,,,9780128241547,0128241543,0323852823,(OCoLC)on1233008164,(OCoLC)1233008164,(OCoLC)1235965270,53443093370002917,991023705307002917,"Introduction to hypergeometric, supertrigonometric and superhyperbolic functions [electronic resource] / Xiao-Jun Yang.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,"Academic Press,",London :,2021.,http://libproxy.sdsu.edu/login?url=https://www.sciencedirect.com/science/book/9780128241547,,False,,,"Yang, Xiao-Jun (Mathematician)",BOOK,,,,,,,,,,,,,,,,,,,,,,,Only local,,,,,,,,,POL-12982,eng,,,
